Date,Stock_Name,Avg_Return
2020-04-22,ACES,0.03906262105163938
2020-04-23,ACES,0.03759386941777909
2020-04-24,ACES,0.007246355346889999
2020-04-27,ACES,0.07194256123111842
2020-04-28,ACES,-0.05369131472035782
2020-04-29,ACES,0.010638426949908464
2020-04-30,ACES,0.06666640459815487
2020-05-04,ACES,-0.023026299079631274
2020-05-05,ACES,-0.01683491694331163
2020-05-06,ACES,-0.030821876968623818
2020-05-08,ACES,-0.038869192921863305
2020-05-11,ACES,0.01838223998225974
2020-05-12,ACES,-0.025270627500316722
2020-05-13,ACES,-0.04814827732422644
2020-05-14,ACES,0.01556415557369184
2020-05-15,ACES,0.0038314642966486012
2020-05-18,ACES,-0.011450173916671358
2020-05-19,ACES,0.01158279897942771
2020-05-20,ACES,-0.0038168402096592224
2020-05-26,ACES,0.04214575922241215
2020-05-27,ACES,0.01838223998225974
2020-05-28,ACES,0.07581231975064529
2020-05-29,ACES,0.04362407889994624
2020-06-02,ACES,-0.051446889925879424
2020-06-03,ACES,0.016949152542372836
2020-06-04,ACES,-0.0033333737060542434
2020-06-05,ACES,0.0066890444971541285
2020-06-08,ACES,0.006644397289287118
2020-06-09,ACES,-0.01980202175410295
2020-06-10,ACES,0.006734089118918263
2020-06-11,ACES,-0.016722408704142988
2020-06-12,ACES,0.0
2020-06-15,ACES,0.027210906073066754
2020-06-16,ACES,0.03973497981848517
2020-06-17,ACES,-0.015923569028731488
2020-06-18,ACES,-0.035598553598077176
2020-06-19,ACES,0.006711388937745921
2020-06-22,ACES,-0.0066666464803062375
2020-06-23,ACES,0.006711388937745921
2020-06-24,ACES,0.023333414078775316
2020-06-25,ACES,-0.0162867422964712
2020-06-26,ACES,-0.003311198186516151
2020-06-29,ACES,-0.013289196964481165
2020-06-30,ACES,0.01683512084596761
2020-07-01,ACES,-0.02980138525893672
2020-07-02,ACES,0.023890869632614997
2020-07-03,ACES,-0.0066666464803062375
2020-07-06,ACES,-0.0033558468826654364
2020-07-07,ACES,0.03703708234873848
2020-07-08,ACES,0.003246694515981474
2020-07-09,ACES,0.00970885678647404
2020-07-10,ACES,-0.003205167087264371
2020-07-13,ACES,0.04823151407156545
2020-07-14,ACES,0.01226999506332005
2020-07-15,ACES,0.018181854884291804
2020-07-16,ACES,-0.017857178260516138
2020-07-17,ACES,-0.009090927442145902
2020-07-20,ACES,-0.04892970155391463
2020-07-21,ACES,0.061093309574439925
2020-07-22,ACES,-0.015151515151515138
2020-07-23,ACES,0.01846157572866547
2020-07-24,ACES,-0.009063462072909867
2020-07-27,ACES,0.006097542399895461
2020-07-28,ACES,0.021212102860884485
2020-07-29,ACES,0.03264098608156418
2020-07-30,ACES,0.005747021924562334
2020-08-03,ACES,-0.028571431043228013
2020-08-04,ACES,-0.011764582249615074
2020-08-05,ACES,0.0029761362983009576
2020-08-06,ACES,-0.020771495756326752
2020-08-07,ACES,0.006060495953185363
2020-08-10,ACES,0.0
2020-08-11,ACES,-0.006023987600709102
2020-08-12,ACES,-0.006060587709369236
2020-08-13,ACES,-0.0030488173577832844
2020-08-14,ACES,-0.010452182816943711
2020-08-18,ACES,0.01250007720024926
2020-08-19,ACES,-0.003086484789940447
2020-08-24,ACES,0.003096040672384781
2020-08-25,ACES,0.018518539056472383
2020-08-26,ACES,-0.0030303668235628356
2020-08-27,ACES,-0.021276589935134593
2020-08-28,ACES,-0.003105562625746461
2020-08-31,ACES,-0.03738331270190276
2020-09-01,ACES,0.025890129463245204
2020-09-02,ACES,0.02523655789756374
2020-09-03,ACES,-0.003076895861241047
2020-09-04,ACES,-0.012345754318176638
2020-09-07,ACES,-0.01875002222431421
2020-09-08,ACES,0.022293084135393437
2020-09-09,ACES,-0.015576279234208568
2020-09-10,ACES,-0.06962029634658251
2020-09-11,ACES,0.05782312613379803
2020-09-14,ACES,0.016077220572395134
2020-09-15,ACES,-0.015822833389905422
2020-09-16,ACES,-0.022508128058161714
2020-09-17,ACES,0.0032896418489487544
2020-09-18,ACES,0.049180183015848034
2020-09-21,ACES,-0.05937485203285564
2020-09-22,ACES,0.006644359298188407
2020-09-23,ACES,0.019801904855272
2020-09-24,ACES,-0.06796105685112475
2020-09-25,ACES,0.09027770774014354
2020-09-28,ACES,0.0159236179018325
2020-09-29,ACES,-0.0031347685776692558
2020-09-30,ACES,0.0031446262532364155
2020-10-01,ACES,0.009404399602406688
2020-10-02,ACES,-0.021739124369901885
2020-10-05,ACES,-0.006349150217719091
2020-10-06,ACES,-0.012779726019848558
2020-10-07,ACES,0.0
2020-10-08,ACES,0.009708847002343646
2020-10-09,ACES,-0.006410199809354422
2020-10-12,ACES,0.025806415467814592
2020-10-13,ACES,0.025157198355057808
2020-10-14,ACES,0.0
2020-10-15,ACES,-0.036809858778458326
2020-10-16,ACES,0.006369561597700191
2020-10-19,ACES,0.0031645287737585015
2020-10-20,ACES,0.006309092243576009
2020-10-21,ACES,-0.018808705335414566
2020-10-22,ACES,0.00958467492887971
2020-10-23,ACES,0.0031645287737585015
2020-10-26,ACES,-0.006309186705205749
2020-10-27,ACES,-0.006349150217719091
2020-11-02,ACES,-0.02555906936447594
2020-11-03,ACES,0.02622947021304456
2020-11-04,ACES,0.006389719506716407
2020-11-05,ACES,0.022222215884796226
2020-11-06,ACES,0.009316780872077768
2020-11-09,ACES,0.003076895861241047
2020-11-10,ACES,0.04294477400566876
2020-11-11,ACES,0.008823539773127553
2020-11-12,ACES,0.002915426188253356
2020-11-13,ACES,0.020348919448944125
2020-11-16,ACES,-0.017094036052128447
2020-11-17,ACES,-0.02028984903453812
2020-11-18,ACES,0.03254426756416984
2020-11-19,ACES,-0.03151852040294956
2020-11-20,ACES,-0.03254435615688356
2020-11-23,ACES,0.027522966024075224
2020-11-24,ACES,0.02678565381139708
2020-11-25,ACES,-0.008695661985542169
2020-11-26,ACES,-0.008771939809079421
2020-11-27,ACES,-0.020649050150582937
2020-11-30,ACES,-0.04518059819592568
2020-12-01,ACES,0.03470029072455749
2020-12-02,ACES,0.0060975982724309485
2020-12-03,ACES,0.0
2020-12-04,ACES,-0.015151561896576293
2020-12-07,ACES,0.003076895861241047
2020-12-08,ACES,0.0030675494674041737
2020-12-10,ACES,0.027522966024075224
2020-12-11,ACES,0.014880998001928658
2020-12-14,ACES,0.061583465177680985
2020-12-15,ACES,0.0
2020-12-16,ACES,-0.002762406489086766
2020-12-17,ACES,0.002770058516708529
2020-12-18,ACES,0.022099417351022943
2020-12-21,ACES,-0.010810796374533749
2020-12-22,ACES,-0.04644816790559314
2020-12-23,ACES,0.020057474257519692
2020-12-28,ACES,0.002808879605771031
2020-12-29,ACES,0.008403455090202128
2020-12-30,ACES,-0.04722230101094571
2021-01-04,ACES,-0.008746365866038275
2021-01-05,ACES,0.035294159092510435
2021-01-06,ACES,-0.01704547387935018
2021-01-07,ACES,0.028901825150682292
2021-01-08,ACES,0.011235938989593963
2021-01-11,ACES,-0.022222273977864693
2021-01-12,ACES,-0.0028408839568447863
2021-01-13,ACES,0.0028489775715210275
2021-01-14,ACES,-0.019886357836194968
2021-01-15,ACES,0.00869566198554228
2021-01-18,ACES,0.00862069929836462
2021-01-19,ACES,-0.008547018026064168
2021-01-20,ACES,0.0028734517035273743
2021-01-21,ACES,-0.03438382483950819
2021-01-22,ACES,-0.0534125214419664
2021-01-25,ACES,0.021943567782482853
2021-01-26,ACES,-0.006134915227210436
2021-01-27,ACES,-0.01543214668732451
2021-01-28,ACES,0.021943567782482853
2021-01-29,ACES,-0.04294477400566887
2021-02-01,ACES,0.028846187068422458
2021-02-02,ACES,0.00623047437986779
2021-02-03,ACES,0.021671913878969162
2021-02-04,ACES,0.012121104332600607
2021-02-05,ACES,-0.02095798934698745
2021-02-08,ACES,0.030581042835785333
2021-02-09,ACES,-0.008902175762592113
2021-02-10,ACES,-0.03592809700674948
2021-02-11,ACES,-0.02484477999048662
2021-02-15,ACES,0.019108303336543342
2021-02-16,ACES,-0.009374917536097427
2021-02-17,ACES,0.02523655789756374
2021-02-18,ACES,-0.015384663579052216
2021-02-19,ACES,0.0
2021-02-22,ACES,0.006250038600124519
2021-02-23,ACES,0.021739124369901885
2021-02-24,ACES,-0.009118551545946985
2021-02-25,ACES,-0.0398772245382647
2021-02-26,ACES,-0.02555906936447594
2021-03-01,ACES,0.0
2021-03-02,ACES,0.016393394338616085
2021-03-03,ACES,0.0
2021-03-04,ACES,0.012903111139273893
2021-03-05,ACES,-0.0031845900705713692
2021-03-08,ACES,0.0
2021-03-09,ACES,0.02555906936447605
2021-03-10,ACES,0.0
2021-03-12,ACES,-0.006230567664406994
2021-03-15,ACES,0.012539168180075944
2021-03-16,ACES,-0.02476776913749179
2021-03-17,ACES,-0.03809528155187336
2021-03-18,ACES,0.009901001840736834
2021-03-19,ACES,0.026143756311796995
2021-03-22,ACES,0.0031847807988500954
2021-03-23,ACES,-0.009523820387968396
2021-03-24,ACES,-0.009615491664916709
2021-03-25,ACES,-0.016181185553648114
2021-03-26,ACES,0.00657898819454239
2021-03-29,ACES,0.006535890149291124
2021-03-30,ACES,0.01623391585445888
2021-03-31,ACES,-0.02555906936447594
2021-04-01,ACES,0.022950712802803475
2021-04-05,ACES,0.0032051958801198044
2021-04-06,ACES,0.012779534682237914
2021-04-07,ACES,-0.01261827894878187
2021-04-08,ACES,-0.03194898020880288
2021-04-09,ACES,-0.006600503183488482
2021-04-12,ACES,-0.03654482174416296
2021-04-13,ACES,-0.031034513735517355
2021-04-14,ACES,0.010676061017815375
2021-04-15,ACES,0.031690071048211976
2021-04-16,ACES,0.034129699460010654
2021-04-19,ACES,-0.02310220586011702
2021-04-20,ACES,0.030405438215123315
2021-04-21,ACES,-0.02622966656933945
2021-04-22,ACES,-0.020202044643885197
2021-04-23,ACES,0.017182289003017992
2021-04-26,ACES,0.006756696605607182
2021-04-27,ACES,-0.003355775509109038
2021-04-28,ACES,-0.006733947666166418
2021-04-29,ACES,0.006779601145477487
2021-04-30,ACES,-0.003366873010390181
2021-05-03,ACES,0.0
2021-05-04,ACES,-0.01689204500390895
2021-05-05,ACES,0.0
2021-05-06,ACES,0.010309393982113724
2021-05-07,ACES,0.006802762660470751
2021-05-10,ACES,-0.0033784494661005526
2021-05-11,ACES,0.0033899020789693868
2021-05-17,ACES,-0.0371621348207305
2021-05-18,ACES,0.017543913104691722
2021-05-19,ACES,0.010344631399194393
2021-05-20,ACES,-0.0034129392862679575
2021-05-21,ACES,-0.013698611874817024
2021-05-24,ACES,-0.013888870115914775
2021-05-25,ACES,-0.0070422965872734
2021-05-27,ACES,0.04255324119325854
2021-05-28,ACES,0.013605423469454703
2021-05-31,ACES,0.003355675024754312
2021-06-02,ACES,0.023411365208464208
2021-06-03,ACES,0.013071976013214748
2021-06-04,ACES,-0.009677333354455309
2021-06-07,ACES,-0.026058788237670605
2021-06-08,ACES,-0.03344492189585113
2021-06-09,ACES,-0.020761064978289334
2021-06-10,ACES,0.0
2021-06-11,ACES,0.0
2021-06-14,ACES,-0.014134361612672897
2021-06-15,ACES,-0.017920989232166007
2021-06-16,ACES,0.007299095375108422
2021-06-17,ACES,0.010869578189498075
2021-06-18,ACES,-0.005759938488532068
2021-06-21,ACES,-0.029520317111453198
2021-06-22,ACES,0.019011463094907644
2021-06-23,ACES,0.0
2021-06-24,ACES,-0.007462664572733924
2021-06-25,ACES,0.003759277354758561
2021-06-28,ACES,-0.026217153778719915
2021-06-29,ACES,-0.023076968083418636
2021-06-30,ACES,-0.015747986151925963
2021-07-01,ACES,0.0
2021-07-02,ACES,0.05999994149155574
2021-07-05,ACES,0.07169823859766944
2021-07-06,ACES,0.045774511148072516
2021-07-07,ACES,0.05387219548519662
2021-07-08,ACES,0.003194785159530422
2021-07-09,ACES,-0.01592361405555487
2021-07-12,ACES,0.00970880496303117
2021-07-13,ACES,-0.012820569319052622
2021-07-14,ACES,-0.04545441593466204
2021-07-15,ACES,-0.003401449894883779
2021-07-16,ACES,-0.030716634610162052
2021-07-19,ACES,-0.02112680046077453
2021-07-21,ACES,-0.007194328637715075
2021-07-22,ACES,-0.021738962227603187
2021-07-23,ACES,-0.0148148782190205
2021-07-26,ACES,-0.007518774666064765
2021-07-27,ACES,-0.011363713176111845
2021-07-28,ACES,-0.011494331461997187
2021-07-29,ACES,0.0271318194234218
2021-07-30,ACES,-0.0037734636813228084
2021-08-02,ACES,-0.011363713176111845
2021-08-03,ACES,0.01532562583580499
2021-08-04,ACES,0.030188702990256333
2021-08-05,ACES,-0.010988872036456154
2021-08-06,ACES,-0.011111294100464186
2021-08-09,ACES,0.018726757546138062
2021-08-10,ACES,0.06985273081686816
2021-08-12,ACES,0.027491532610770752
2021-08-13,ACES,-0.02675596998927765
2021-08-16,ACES,0.03092794905462104
2021-08-18,ACES,0.0
2021-08-19,ACES,-0.03333323581925962
2021-08-20,ACES,0.013793061706227183
2021-08-23,ACES,0.010203951668047884
2021-08-24,ACES,-0.03703702974080958
2021-08-25,ACES,-0.013985973929372175
2021-08-26,ACES,-0.010638266971546795
2021-08-27,ACES,-0.010752761456986115
2021-08-30,ACES,0.03260881431888274
2021-08-31,ACES,-0.024561433042118663
2021-09-01,ACES,0.01438844681340501
2021-09-02,ACES,-0.021276637681472144
2021-09-03,ACES,-0.0036231780368614075
2021-09-06,ACES,0.018181765959402352
2021-09-07,ACES,0.0
2021-09-08,ACES,0.007142941472638942
2021-09-09,ACES,-0.0070922817194096766
2021-09-10,ACES,-0.014285673986526581
2021-09-13,ACES,0.0036232840304264435
2021-09-14,ACES,0.007220195255556838
2021-09-15,ACES,-0.010752761456986115
2021-09-16,ACES,-0.0036231780368614075
2021-09-17,ACES,-0.018181659580407183
2021-09-20,ACES,-0.029629756438041
2021-09-21,ACES,-0.007633565625260963
2021-09-22,ACES,0.007692285189059955
2021-09-23,ACES,-0.003816782812630537
2021-09-24,ACES,-0.011494331461997187
2021-09-27,ACES,-0.02713170603495385
2021-09-28,ACES,0.007968220823458605
2021-09-29,ACES,-0.003952672916431754
2021-09-30,ACES,0.007936484903137808
2021-10-01,ACES,-0.007873993075962926
2021-10-04,ACES,0.035714298152305535
2021-10-05,ACES,0.05363980251046052
2021-10-06,ACES,0.025454578722158505
2021-10-07,ACES,0.02836891940088182
2021-10-08,ACES,-0.0206896934359585
2021-10-11,ACES,-0.010563348726478239
2021-10-12,ACES,0.0
2021-10-13,ACES,0.0035586040094730542
2021-10-14,ACES,0.0070922817194096766
2021-10-15,ACES,-0.010563348726478239
2021-10-18,ACES,0.04982191363821298
2021-10-19,ACES,-0.020339023726067773
2021-10-21,ACES,0.006920395610246599
2021-10-22,ACES,-0.02749123102081863
2021-10-25,ACES,-0.0035336616835255352
2021-10-26,ACES,-0.0035459852521371182
2021-10-27,ACES,0.0035586040094730542
2021-10-28,ACES,0.0
2021-10-29,ACES,0.0
2021-11-01,ACES,0.010638370709925349
2021-11-02,ACES,-0.017544012718298085
2021-11-03,ACES,0.017857301441909446
2021-11-04,ACES,0.014034943294029434
2021-11-05,ACES,0.031141982697492576
2021-11-08,ACES,-0.013422779260995221
2021-11-09,ACES,0.0034012508865819413
2021-11-10,ACES,-0.020339023726067773
2021-11-11,ACES,-0.020761085605048746
2021-11-12,ACES,-0.014134336618695897
2021-11-15,ACES,0.003584114013873263
2021-11-16,ACES,-0.02142840650041422
2021-11-17,ACES,-0.02919709977504148
2021-11-18,ACES,0.01879693666516169
2021-11-19,ACES,0.0
2021-11-22,ACES,0.014760104581146516
2021-11-23,ACES,0.018181765959402352
2021-11-24,ACES,0.007142941472638942
2021-11-25,ACES,0.0035461927288940043
2021-11-26,ACES,-0.021201453242142843
2021-11-29,ACES,-0.014440496122020252
2021-11-30,ACES,-0.04395602393745557
2021-12-01,ACES,-0.026819957297802066
2021-12-02,ACES,-0.03543308401594136
2021-12-03,ACES,-0.004081561253747812
2021-12-06,ACES,0.03278684888450001
2021-12-07,ACES,0.027777929337353457
2021-12-08,ACES,-0.015444194246203469
2021-12-09,ACES,-0.011764672140456955
2021-12-10,ACES,-0.011904727354706601
2021-12-13,ACES,0.028112367228128488
2021-12-14,ACES,0.019531308476308684
2021-12-15,ACES,0.011494331461997076
2021-12-16,ACES,-0.04166665281523663
2021-12-17,ACES,-0.007905230203536506
2021-12-20,ACES,0.02788836495470015
2021-12-21,ACES,0.007752029398454985
2021-12-22,ACES,0.0038461425945299776
2021-12-23,ACES,0.003831406458951303
2021-12-24,ACES,0.007633677282599782
2021-12-27,ACES,-0.026515182995674236
2021-12-28,ACES,-0.0038911528974712173
2021-12-29,ACES,-0.011718602246884369
2021-12-30,ACES,0.011857556231987143
2022-01-03,ACES,0.07812500535660849
2022-01-04,ACES,-0.010869534110584111
2022-01-05,ACES,0.014652079418036035
2022-01-06,ACES,-0.018050488138891874
2022-01-07,ACES,0.014705730514431137
2022-01-10,ACES,0.0036232840304264435
2022-01-11,ACES,-0.0505415780107108
2022-01-12,ACES,0.007604540744848176
2022-01-13,ACES,0.022641554841016598
2022-01-14,ACES,0.01107018638502022
2022-01-17,ACES,-0.014598496503907099
2022-01-18,ACES,-0.0037039091654335055
2022-01-19,ACES,-0.0037173528558702706
2022-01-20,ACES,-0.029850767448478477
2022-01-21,ACES,-0.01923082548888866
2022-01-24,ACES,-0.0039215573801523185
2022-01-25,ACES,-0.015747986151925963
2022-01-26,ACES,-0.040000000000000036
2022-01-27,ACES,0.04583332114407401
2022-01-28,ACES,0.003984052136385641
2022-01-31,ACES,-0.01984121225784441
2022-02-02,ACES,0.028339997057996502
2022-02-03,ACES,-0.011810989613944445
2022-02-04,ACES,0.023904429369001612
2022-02-07,ACES,-0.007782191965288288
2022-02-08,ACES,-0.023529344280914022
2022-02-09,ACES,-0.020080321049223193
2022-02-10,ACES,0.008196637287155362
2022-02-11,ACES,-0.008129998637181224
2022-02-14,ACES,-0.00819663728715514
2022-02-15,ACES,0.028925532417724442
2022-02-16,ACES,0.0
2022-02-17,ACES,-0.01606432733147911
2022-02-18,ACES,0.0163266032299767
2022-02-21,ACES,-0.03212847843270683
2022-02-22,ACES,-0.03319510410587845
2022-02-23,ACES,-0.03862656067514225
2022-02-24,ACES,-0.05357140175194919
2022-02-25,ACES,0.009434003271091118
2022-03-01,ACES,0.037383065142312155
2022-03-02,ACES,-0.0450449803443248
2022-03-04,ACES,-0.03301890795511275
2022-03-07,ACES,-0.06341459133528471
2022-03-08,ACES,0.03645830119368654
2022-03-09,ACES,0.05025132904575225
2022-03-10,ACES,0.062200839736076485
2022-03-11,ACES,-0.013513408449041253
2022-03-14,ACES,0.004566062740683607
2022-03-15,ACES,-0.036363532402344245
2022-03-16,ACES,-0.014150901412930628
2022-03-17,ACES,0.01435402378843964
2022-03-18,ACES,-0.05660381263913439
2022-03-21,ACES,0.0049999853728890375
2022-03-22,ACES,-0.009950219792359105
2022-03-23,ACES,-0.005025184356723944
2022-03-24,ACES,0.005050564373807909
2022-03-25,ACES,0.010050221707308626
2022-03-28,ACES,0.009950292564056884
2022-03-29,ACES,0.009852187642916066
2022-03-30,ACES,0.0
2022-03-31,ACES,0.0
2022-04-01,ACES,0.04878048780487809
2022-04-04,ACES,0.03255811232165384
2022-04-05,ACES,-0.03153150600739418
2022-04-06,ACES,0.0
2022-04-07,ACES,0.018604732802480317
2022-04-08,ACES,-0.009132526224103765
2022-04-11,ACES,-0.018433193701714146
2022-04-12,ACES,0.08920189534404632
2022-04-13,ACES,0.00862066465342104
2022-04-14,ACES,-0.021367397418002088
2022-04-18,ACES,0.0
2022-04-19,ACES,-0.061135443141709045
2022-04-20,ACES,0.018604732802480317
2022-04-21,ACES,-0.01826491886729531
2022-04-22,ACES,-0.009302366401240159
2022-04-25,ACES,-0.014084535091333561
2022-04-26,ACES,-0.009523712673090157
2022-04-27,ACES,-0.009615426538501337
2022-04-28,ACES,0.01456320641048059
2022-05-09,ACES,-0.05263170050229771
2022-05-10,ACES,0.005050564373807909
2022-05-11,ACES,0.030150738624995732
2022-05-12,ACES,-0.05365852231501356
2022-05-13,ACES,0.020618496072130732
2022-05-17,ACES,0.025252600246134405
2022-05-18,ACES,0.0
2022-05-19,ACES,0.004926021766725741
2022-05-20,ACES,-0.00980382174885186
2022-05-23,ACES,-0.014851513467839528
2022-05-24,ACES,-0.020100516917686995
2022-05-25,ACES,0.005128190126040044
2022-05-27,ACES,0.00510202596685394
2022-05-30,ACES,0.015228456547937919
2022-05-31,ACES,-0.0399999561186668
2022-06-02,ACES,0.02604158929344269
2022-06-03,ACES,0.015228456547937919
2022-06-06,ACES,-0.020000014627111096
2022-06-07,ACES,0.01020405193370788
2022-06-08,ACES,-0.005050490499506233
2022-06-09,ACES,-0.04060909371233934
2022-06-10,ACES,-0.031746093168349865
2022-06-13,ACES,-0.03825133598283881
2022-06-14,ACES,0.005681884763129252
2022-06-15,ACES,-0.02824866880900123
2022-06-16,ACES,-0.011627873355746776
2022-06-17,ACES,-0.02943052182476824
2022-06-20,ACES,-0.03726723051575742
2022-06-21,ACES,-0.012903156893072754
2022-06-22,ACES,0.006535912349015183
2022-06-23,ACES,0.0
2022-06-24,ACES,0.01298712853668671
2022-06-27,ACES,0.02564097637597018
2022-06-28,ACES,-0.012500021186174215
2022-06-29,ACES,-0.006329079619953548
2022-06-30,ACES,-0.019108357846321367
2022-07-01,ACES,0.006493471587875943
2022-07-04,ACES,-0.06451606071296001
2022-07-05,ACES,0.034482768803418384
2022-07-06,ACES,0.006666630508928684
2022-07-07,ACES,0.013245056273553546
2022-07-08,ACES,0.03921566066652815
2022-07-11,ACES,-0.025157276740546797
2022-07-12,ACES,-0.006451578446536321
2022-07-13,ACES,-0.025973979031971073
2022-07-14,ACES,-0.006666630508928684
2022-07-15,ACES,0.0
2022-07-18,ACES,-0.020134309834891617
2022-07-19,ACES,0.03424658672534542
2022-07-20,ACES,-0.019867442627630405
2022-07-21,ACES,-0.013513632105908724
2022-07-22,ACES,-0.013698556483058955
2022-07-25,ACES,-0.006944406587408358
2022-07-26,ACES,-0.020979105433401757
2022-07-27,ACES,0.014285739044638479
2022-07-28,ACES,-0.007042315810634192
2022-07-29,ACES,0.007092261757744023
2022-08-01,ACES,-0.014084531108654152
2022-08-02,ACES,-0.014285739044638479
2022-08-03,ACES,-0.05072457172832956
2022-08-04,ACES,-0.007633546201296637
2022-08-05,ACES,0.061538343302328435
2022-08-08,ACES,0.02173911694443098
2022-08-09,ACES,0.014184523515487824
2022-08-10,ACES,0.00699296860465215
2022-08-11,ACES,0.0
2022-08-12,ACES,0.027777824582840616
2022-08-15,ACES,-0.013513632105908724
2022-08-16,ACES,0.006849473759227509
2022-08-18,ACES,-0.020408244507063467
2022-08-19,ACES,0.03472223117024886
2022-08-22,ACES,0.006711372751269096
2022-08-23,ACES,0.01333335616979947
2022-08-24,ACES,0.006578911538180465
2022-08-25,ACES,-0.026143742682279147
2022-08-26,ACES,-0.006711372751269096
2022-08-29,ACES,-0.027027071336273578
2022-08-30,ACES,0.006944406587408469
2022-08-31,ACES,-0.0068965143874659685
2022-09-01,ACES,0.0
2022-09-02,ACES,-0.020833417995432146
2022-09-05,ACES,-0.05673748670909495
2022-09-06,ACES,-0.007518863156132483
2022-09-07,ACES,0.030303082728343478
2022-09-08,ACES,0.007352901049679783
2022-09-09,ACES,-0.014598461059709966
2022-09-12,ACES,0.007407366683945593
2022-09-13,ACES,0.0
2022-09-14,ACES,-0.014705907046350886
2022-09-15,ACES,0.0
2022-09-16,ACES,-0.01492539857035624
2022-09-19,ACES,0.0
2022-09-20,ACES,0.0
2022-09-21,ACES,-0.015151433236963108
2022-09-22,ACES,-0.030769281441859198
2022-09-23,ACES,-0.007936578059820176
2022-09-26,ACES,0.04000012788421725
2022-09-27,ACES,0.0
2022-09-28,ACES,-0.023077015976741944
2022-09-29,ACES,0.007874085656305096
2022-09-30,ACES,-0.04687496689660353
2022-10-03,ACES,-0.008196793231608934
2022-10-04,ACES,0.016528835933556696
2022-10-05,ACES,0.0
2022-10-06,ACES,0.0
2022-10-07,ACES,-0.008129921865163925
2022-10-10,ACES,-0.04098361518779303
2022-10-11,ACES,0.0
2022-10-12,ACES,-0.06837618098190945
2022-10-13,ACES,-0.06422010059568606
2022-10-14,ACES,0.029411674163380086
2022-10-17,ACES,0.0
2022-10-18,ACES,0.019047720672487722
2022-10-19,ACES,-0.00934580997553347
2022-10-20,ACES,-0.056603801530918374
2022-10-21,ACES,0.07000004852749031
2022-10-24,ACES,0.00934580997553347
2022-10-25,ACES,-0.03703703214239007
2022-10-26,ACES,0.02884613273255865
2022-10-27,ACES,0.0654205364381677
2022-10-28,ACES,-0.01754388930173567
2022-10-31,ACES,0.008928586789117121
2022-11-01,ACES,0.0
